Names	total	elements
		NP_300m_PROKKA_48857
		NP_30m_PROKKA_06192
		ETNP14_120mab_PROKKA_46598
		ETNP14_120mac_PROKKA_47709
		ETNP14_120mab_PROKKA_38548
		WP_041531659
		ETNP_70m_PROKKA_79248
		ETNP14_68mB_PROKKA_84045
		ETNP14_120mab_PROKKA_157108
		NP_85m_PROKKA_27608
		ETNP14_68mB_PROKKA_179570
		ETNP_160m_PROKKA_126347
		ETNP14_120mab_PROKKA_23097
		ETNP14_68maa_PROKKA_126655
		ETNP_120m_particle_PROKKA_70902
		ETNP_120m_PROKKA_242995
		ETNP14_120mac_PROKKA_00378
		ETNP_120m_free_PROKKA_214150
		NP_30m_PROKKA_03000
		ETNP14_120mac_PROKKA_66262
		ETNP_140m_PROKKA_10452
		ETNP_140m_PROKKA_78490
		ETNP_120m_free_PROKKA_61385
		ETNP14_68maa_PROKKA_126798
		ETNP14_120maa_PROKKA_173526
		ETNP_140m_PROKKA_38715
		NP_300m_PROKKA_13658
		ETNP_160m_PROKKA_145973
		ETNP_160m_PROKKA_30886
		ETNP14_68maa_PROKKA_30169
		ETNP_160m_PROKKA_193838
		ETNP14_68mB_PROKKA_38317
		NP_125m_PROKKA_18919
		ETNP_180m_PROKKA_132035
		ETNP_120m_PROKKA_209668
		ETNP14_68mB_PROKKA_151790
		ETNP14_68mB_PROKKA_138575
		ETNP14_120mab_PROKKA_140243
		ETNP14_120mac_PROKKA_32971
		WP_015350892
		ETNP_160m_PROKKA_72896
		WP_048116007
		NP_300m_PROKKA_33262
		ETNP_160m_PROKKA_69787
		ETNP14_120maa_PROKKA_111893
100 m sink	421	120mP_megahit_HKJGLMBE_254202
		ETNP14_68maa_PROKKA_154561
		160m_megahit_NHJEOBNC_100941
		ETNP_120m_PROKKA_221562
		70m_MEGAHIT_CJDMCFAD_174677
		ETNP_70m_PROKKA_23410
		120m_megahit_CMKFGOPF_330498
		ETNP_160m_PROKKA_71797
		90m_Megahit_DAALLOGA_161993
		100m_megahit_CLKLDGCM_23758
		ETNP14_68mB_PROKKA_170417
		ETNP_120m_free_PROKKA_172475
		100mP_megahit_BKKBEGJO_51782
		150mP_megahit_EIABIGGE_02098
		160m_megahit_NHJEOBNC_34261
		120m_megahit_CMKFGOPF_17093
		90m_Megahit_DAALLOGA_245298
		100m_megahit_CLKLDGCM_107239
		ETNP_90m_PROKKA_28391
		ETNP14_68maa_PROKKA_187549
		ETNP_120m_PROKKA_110787
		120mP_megahit_HKJGLMBE_117293
		ETNP_120m_PROKKA_50096
		180m_megahit_DBICIOKE_88346
		120mF_megahit_ILDJFKLB_140978
		90m_Megahit_DAALLOGA_81317
		160m_megahit_NHJEOBNC_115192
		100mP_megahit_BKKBEGJO_107264
		ETNP14_68maa_PROKKA_14360
		90m_Megahit_DAALLOGA_167718
		140m_megahit_KKMFCJLI_54914
		ETNP14_120mac_PROKKA_64842
		120mP_megahit_HKJGLMBE_224764
		ETNP_140m_PROKKA_144500
		90m_Megahit_DAALLOGA_237678
		150mP_megahit_EIABIGGE_07693
		100mP_megahit_BKKBEGJO_46912
		160m_megahit_NHJEOBNC_46912
		120mF_megahit_EODJEIIO_204931
		120m_megahit_CMKFGOPF_182792
		90m_Megahit_DAALLOGA_239743
		NP_125m_PROKKA_01383
		NP_30m_PROKKA_09787
		70m_MEGAHIT_CJDMCFAD_04070
		100m_megahit_CLKLDGCM_15524
		120mF_megahit_ILDJFKLB_63372
		60m_MEGAHIT_HGOBFIOH_15717
		70m_MEGAHIT_CJDMCFAD_196491
		120m_megahit_CMKFGOPF_249067
		140m_megahit_KKMFCJLI_160439
		ETNP14_68maa_PROKKA_110948
		ETNP_100m_particle_PROKKA_16574
		90m_Megahit_DAALLOGA_171477
		90m_Megahit_DAALLOGA_166040
		ETNP14_68mB_PROKKA_129226
		ETNP14_120maa_PROKKA_140680
		120mF_megahit_PEDPKPGI_66177
		ETNP_120m_PROKKA_188461
		120m_megahit_CMKFGOPF_254867
		ETNP14_68mB_PROKKA_89103
		120m_megahit_CMKFGOPF_263074
		70m_MEGAHIT_CJDMCFAD_116243
		ETNP14_68maa_PROKKA_187123
		300m_megahit_KALMNAMF_143215
		120mP_megahit_HKJGLMBE_127450
		180m_megahit_DBICIOKE_213990
		ETNP14_120maa_PROKKA_124228
		120m_megahit_CMKFGOPF_187056
		100m_megahit_CLKLDGCM_46252
		ETNP_70m_PROKKA_138569
		180m_megahit_DBICIOKE_111582
		ETNP_180m_PROKKA_154397
		ETNP_140m_PROKKA_35138
		100m_megahit_CLKLDGCM_80244
		ETNP_180m_PROKKA_73232
		300m_megahit_KALMNAMF_224732
		120mF_megahit_EODJEIIO_25342
		ETNP14_68maa_PROKKA_146239
		110m_megahit_JNNKCNHH_37282
		ETNP14_68maa_PROKKA_34018
		300m_megahit_KALMNAMF_123955
		120m_megahit_CMKFGOPF_358066
		120mF_megahit_EODJEIIO_66682
		180m_megahit_DBICIOKE_34233
		ETNP_120m_PROKKA_301329
		70m_MEGAHIT_CJDMCFAD_25584
		70m_MEGAHIT_CJDMCFAD_16037
		70m_MEGAHIT_CJDMCFAD_55153
		ETNP_180m_PROKKA_197595
		90m_Megahit_DAALLOGA_28832
		90m_Megahit_DAALLOGA_46494
		ETNP_90m_PROKKA_64474
		ETNP_120m_PROKKA_307290
		ETNP_120m_free_PROKKA_310488
		150mP_megahit_EIABIGGE_37925
		ETNP14_120maa_PROKKA_178397
		120mP_megahit_HKJGLMBE_14367
		90m_Megahit_DAALLOGA_79438
		ETNP_120m_free_PROKKA_249090
		ETNP14_68maa_PROKKA_09233
		120m_megahit_CMKFGOPF_119430
		70m_MEGAHIT_CJDMCFAD_184750
		ETNP14_120mab_PROKKA_171690
		NP_125m_PROKKA_19814
		70m_MEGAHIT_CJDMCFAD_14983
		120m_megahit_CMKFGOPF_192349
		90m_Megahit_DAALLOGA_33100
		ETNP_120m_PROKKA_80450
		ETNP14_68maa_PROKKA_165520
		300m_megahit_KALMNAMF_60305
		180m_megahit_DBICIOKE_177392
		ETNP_120m_PROKKA_203919
		ETNP14_120maa_PROKKA_158489
		ETNP14_68maa_PROKKA_30890
		ETNP_110m_PROKKA_39883
		100mP_megahit_BKKBEGJO_79134
		120mF_megahit_ILDJFKLB_21370
		140m_megahit_KKMFCJLI_86671
		120m_megahit_CMKFGOPF_12211
		ETNP14_68mB_PROKKA_01800
		ETNP14_68maa_PROKKA_175012
		120mF_megahit_EODJEIIO_163107
		300m_megahit_KALMNAMF_13690
		ETNP_70m_PROKKA_143943
		110m_megahit_JNNKCNHH_27041
		120m_megahit_CMKFGOPF_336808
		ETNP_120m_particle_PROKKA_169132
		ETNP_120m_free_PROKKA_318542
		160m_megahit_NHJEOBNC_11295
		ETNP14_68maa_PROKKA_84347
		120m_megahit_CMKFGOPF_132844
		120mP_megahit_HKJGLMBE_87727
		160m_megahit_NHJEOBNC_159953
		70m_MEGAHIT_CJDMCFAD_37789
		300m_megahit_KALMNAMF_171374
		ETNP_160m_PROKKA_98499
		90m_Megahit_DAALLOGA_59308
		ETNP14_120maa_PROKKA_167332
		ETNP14_68maa_PROKKA_90077
		120mF_megahit_ILDJFKLB_105231
		ETNP_120m_free_PROKKA_267512
		ETNP14_68mB_PROKKA_97445
		70m_MEGAHIT_CJDMCFAD_35659
		70m_MEGAHIT_CJDMCFAD_13701
		180m_megahit_DBICIOKE_94177
		120mF_megahit_ILDJFKLB_35266
		120mF_megahit_ILDJFKLB_151854
		160m_megahit_NHJEOBNC_86237
		160m_megahit_NHJEOBNC_238386
		300m_megahit_KALMNAMF_30169
		180m_megahit_DBICIOKE_152770
		100mP_megahit_BKKBEGJO_61722
		120mP_megahit_HKJGLMBE_21865
		120m_megahit_CMKFGOPF_62050
		NP_300m_PROKKA_18421
		ETNP_120m_particle_PROKKA_04171
		70m_MEGAHIT_CJDMCFAD_73542
		120mP_megahit_HKJGLMBE_126867
		ETNP_120m_PROKKA_309955
		160m_megahit_NHJEOBNC_215538
		70m_MEGAHIT_CJDMCFAD_199009
		100mP_megahit_BKKBEGJO_37276
		90m_Megahit_DAALLOGA_169760
		180m_megahit_DBICIOKE_112668
		NP_300m_PROKKA_22409
		90m_Megahit_DAALLOGA_44754
		ETNP_90m_PROKKA_150758
		120m_megahit_CMKFGOPF_107350
		ETNP_120m_PROKKA_275693
		300m_megahit_KALMNAMF_130754
		120m_megahit_CMKFGOPF_111118
		90m_Megahit_DAALLOGA_194219
		NP_300m_PROKKA_42380
		ETNP_70m_PROKKA_83023
		100mP_megahit_BKKBEGJO_83523
		ETNP_300m_PROKKA_53169
		120mF_megahit_ILDJFKLB_102034
		140m_megahit_KKMFCJLI_142245
		120mF_megahit_PEDPKPGI_86305
		160m_megahit_NHJEOBNC_55507
		ETNP14_120maa_PROKKA_120090
		100mP_megahit_BKKBEGJO_14175
		140m_megahit_KKMFCJLI_30121
		ETNP_120m_free_PROKKA_138818
		70m_MEGAHIT_CJDMCFAD_101817
		ETNP_120m_particle_PROKKA_112442
		ETNP_120m_free_PROKKA_176543
		100m_megahit_CLKLDGCM_106912
		ETNP14_68maa_PROKKA_13715
		140m_megahit_KKMFCJLI_132812
		ETNP_90m_PROKKA_179855
		100m_megahit_CLKLDGCM_08112
		ETNP_160m_PROKKA_49177
		NP_100m_PROKKA_29905
		ETNP14_68maa_PROKKA_169839
		70m_MEGAHIT_CJDMCFAD_122872
		ETNP_120m_free_PROKKA_224805
		100mP_megahit_BKKBEGJO_54868
		ETNP_120m_particle_PROKKA_144118
		160m_megahit_NHJEOBNC_07110
		120m_megahit_CMKFGOPF_274225
		ETNP_100m_particle_PROKKA_122275
		180m_megahit_DBICIOKE_100852
		120mP_megahit_HKJGLMBE_72850
		ETNP14_68maa_PROKKA_137069
		300m_megahit_KALMNAMF_223916
		120mF_megahit_PEDPKPGI_137240
		ETNP14_120mab_PROKKA_115341
		90m_Megahit_DAALLOGA_236217
		70m_MEGAHIT_CJDMCFAD_56202
		ETNP14_68maa_PROKKA_49822
		120m_megahit_CMKFGOPF_121957
		120mP_megahit_HKJGLMBE_250498
		ETNP14_120maa_PROKKA_61970
		180m_megahit_DBICIOKE_96623
		100mP_megahit_BKKBEGJO_148197
		ETNP_180m_PROKKA_189389
		ETNP_90m_PROKKA_12006
		ETNP_120m_PROKKA_39869
		ETNP_120m_particle_PROKKA_56527
		180m_megahit_DBICIOKE_224928
		160m_megahit_NHJEOBNC_149793
		ETNP_300m_PROKKA_86371
		ETNP_120m_particle_PROKKA_44959
		120mP_megahit_HKJGLMBE_108150
		100mP_megahit_BKKBEGJO_84342
		100m_megahit_CLKLDGCM_60233
		120m_megahit_CMKFGOPF_37416
		ETNP_120m_particle_PROKKA_41757
		120mF_megahit_ILDJFKLB_143795
		ETNP_180m_PROKKA_165718
		120mF_megahit_PEDPKPGI_166405
		ETNP_120m_PROKKA_89496
		ETNP_120m_free_PROKKA_322816
		120m_megahit_CMKFGOPF_354836
		110m_megahit_JNNKCNHH_32164
		160m_megahit_NHJEOBNC_146721
		110m_megahit_JNNKCNHH_28338
		100mP_megahit_BKKBEGJO_14306
		140m_megahit_KKMFCJLI_18224
		ETNP14_120mac_PROKKA_13911
		160m_megahit_NHJEOBNC_225727
		120mP_megahit_HKJGLMBE_177047
		160m_megahit_NHJEOBNC_125960
		180m_megahit_DBICIOKE_109572
		ETNP14_120mac_PROKKA_94254
		90m_Megahit_DAALLOGA_247564
		ETNP14_68mB_PROKKA_114815
		120mP_megahit_HKJGLMBE_146979
		160m_megahit_NHJEOBNC_138118
		NP_125m_PROKKA_06292
		160m_megahit_NHJEOBNC_230971
		ETNP14_120mab_PROKKA_124792
		70m_MEGAHIT_CJDMCFAD_81326
		ETNP14_68maa_PROKKA_109474
		70m_MEGAHIT_CJDMCFAD_125417
		ETNP14_68mB_PROKKA_34651
		ETNP14_68maa_PROKKA_23221
		ETNP_70m_PROKKA_144910
		300m_megahit_KALMNAMF_177452
		120mF_megahit_PEDPKPGI_14653
		120mF_megahit_EODJEIIO_01608
		120mF_megahit_EODJEIIO_68579
		120mF_megahit_PEDPKPGI_109669
		ETNP14_68maa_PROKKA_130680
		150mP_megahit_EIABIGGE_25810
		ETNP_90m_PROKKA_178902
		ETNP14_120maa_PROKKA_128560
		140m_megahit_KKMFCJLI_30947
		ETNP_120m_particle_PROKKA_94543
		160m_megahit_NHJEOBNC_152617
		70m_MEGAHIT_CJDMCFAD_31005
		ETNP_70m_PROKKA_84491
		ETNP14_68mB_PROKKA_80741
		70m_MEGAHIT_CJDMCFAD_88727
		ETNP_140m_PROKKA_140878
		ETNP14_120maa_PROKKA_104180
		ETNP_70m_PROKKA_47584
		ETNP14_68mB_PROKKA_104244
		ETNP14_120maa_PROKKA_167483
		ETNP14_120mab_PROKKA_133951
		100mP_megahit_BKKBEGJO_100210
		120m_megahit_CMKFGOPF_142922
		ETNP_110m_PROKKA_00766
		100m_megahit_CLKLDGCM_98800
		120mP_megahit_HKJGLMBE_230358
		180m_megahit_DBICIOKE_212221
		ETNP14_120maa_PROKKA_84095
		ETNP_120m_particle_PROKKA_227993
		140m_megahit_KKMFCJLI_39595
		ETNP14_68mB_PROKKA_29344
		110m_megahit_JNNKCNHH_31624
		ETNP14_68mB_PROKKA_157967
		ETNP_70m_PROKKA_03649
		120mF_megahit_EODJEIIO_146808
		180m_megahit_DBICIOKE_182926
		ETNP_120m_free_PROKKA_102316
		ETNP_160m_PROKKA_197262
		ETNP_120m_PROKKA_53740
		ETNP14_68mB_PROKKA_90761
		100mP_megahit_BKKBEGJO_100205
		70m_MEGAHIT_CJDMCFAD_16855
		ETNP14_120maa_PROKKA_114070
		180m_megahit_DBICIOKE_96385
		70m_MEGAHIT_CJDMCFAD_158520
		ETNP_120m_PROKKA_216545
		ETNP_300m_PROKKA_191972
		120m_megahit_CMKFGOPF_250680
		ETNP14_68maa_PROKKA_69027
		ETNP14_68maa_PROKKA_68126
		160m_megahit_NHJEOBNC_96624
		100mP_megahit_BKKBEGJO_87217
		ETNP_160m_PROKKA_127477
		ETNP14_120mac_PROKKA_46843
		100mP_megahit_BKKBEGJO_27185
		NP_300m_PROKKA_06052
		ETNP14_68maa_PROKKA_152665
		180m_megahit_DBICIOKE_205497
		100mP_megahit_BKKBEGJO_12515
		ETNP_70m_PROKKA_20132
		150mP_megahit_EIABIGGE_17988
		ETNP_120m_free_PROKKA_47972
		ETNP14_68maa_PROKKA_103870
		NP_300m_PROKKA_13717
		100m_megahit_CLKLDGCM_01176
		ETNP14_68maa_PROKKA_111211
		ETNP14_120mac_PROKKA_45337
		120mP_megahit_HKJGLMBE_164574
		NP_30m_PROKKA_04769
		ETNP14_68mB_PROKKA_74373
		160m_megahit_NHJEOBNC_17243
		90m_Megahit_DAALLOGA_59975
		NP_100m_PROKKA_01618
		300m_megahit_KALMNAMF_72560
		ETNP_120m_free_PROKKA_122889
		120mF_megahit_PEDPKPGI_48687
		ETNP_90m_PROKKA_92624
		ETNP_120m_free_PROKKA_30132
		70m_MEGAHIT_CJDMCFAD_00211
		90m_Megahit_DAALLOGA_114059
		ETNP_70m_PROKKA_48752
		90m_Megahit_DAALLOGA_56074
		ETNP_120m_PROKKA_223169
		ETNP_180m_PROKKA_26159
		120m_megahit_CMKFGOPF_260184
		120mF_megahit_EODJEIIO_206238
		100m_megahit_CLKLDGCM_68918
		160m_megahit_NHJEOBNC_56058
		160m_megahit_NHJEOBNC_270582
		ETNP14_120mab_PROKKA_146803
		120m_megahit_CMKFGOPF_295440
		180m_megahit_DBICIOKE_191510
		120mP_megahit_HKJGLMBE_193359
		120m_megahit_CMKFGOPF_52718
		ETNP_120m_free_PROKKA_52823
		90m_Megahit_DAALLOGA_85049
		70m_MEGAHIT_CJDMCFAD_03373
		100mP_megahit_BKKBEGJO_22277
		120mF_megahit_PEDPKPGI_119430
		ETNP_150m_particle_PROKKA_25917
		70m_MEGAHIT_CJDMCFAD_20758
		ETNP_90m_PROKKA_04566
		ETNP14_120maa_PROKKA_190475
		ETNP14_68maa_PROKKA_65292
		70m_MEGAHIT_CJDMCFAD_33649
		120m_megahit_CMKFGOPF_227358
		100mP_megahit_BKKBEGJO_136189
		ETNP_90m_PROKKA_192772
		ETNP_120m_free_PROKKA_160192
		160m_megahit_NHJEOBNC_215420
		100m_megahit_CLKLDGCM_57859
		ETNP14_120mab_PROKKA_97841
		150mP_megahit_EIABIGGE_04431
		ETNP14_120maa_PROKKA_75275
		100m_megahit_CLKLDGCM_05574
		120m_megahit_CMKFGOPF_258984
		90m_Megahit_DAALLOGA_244822
		90m_Megahit_DAALLOGA_144854
		ETNP14_120mab_PROKKA_157503
		ETNP14_68maa_PROKKA_29002
		300m_megahit_KALMNAMF_142468
		ETNP_180m_PROKKA_192525
		70m_MEGAHIT_CJDMCFAD_125811
		60m_MEGAHIT_HGOBFIOH_01428
		ETNP_100m_particle_PROKKA_89576
		ETNP_90m_PROKKA_43801
		ETNP14_120mab_PROKKA_43862
		120mF_megahit_PEDPKPGI_177031
		70m_MEGAHIT_CJDMCFAD_124435
		ETNP14_120maa_PROKKA_00775
		120mP_megahit_HKJGLMBE_120900
		NP_30m_PROKKA_04459
		120mP_megahit_HKJGLMBE_132015
		120m_megahit_CMKFGOPF_104116
		120m_megahit_CMKFGOPF_254246
		180m_megahit_DBICIOKE_183996
		ETNP_300m_PROKKA_124142
		90m_Megahit_DAALLOGA_17634
		70m_MEGAHIT_CJDMCFAD_38225
		120mP_megahit_HKJGLMBE_180887
		120mP_megahit_HKJGLMBE_207801
		NP_300m_PROKKA_12943
		180m_megahit_DBICIOKE_178901
		100mP_megahit_BKKBEGJO_145073
		90m_Megahit_DAALLOGA_95508
		ETNP14_120mab_PROKKA_00358
		100mP_megahit_BKKBEGJO_58905
		ETNP_120m_PROKKA_83957
		140m_megahit_KKMFCJLI_03991
		ETNP14_68mB_PROKKA_18399
		ETNP_120m_particle_PROKKA_54423
		ETNP14_120mac_PROKKA_84603
		120m_megahit_CMKFGOPF_166121
		300m_megahit_KALMNAMF_76315
		ETNP_120m_free_PROKKA_301964
		180m_megahit_DBICIOKE_154401
		120m_megahit_CMKFGOPF_383778
		120m_megahit_CMKFGOPF_347157
		ETNP_180m_PROKKA_140339
		140m_megahit_KKMFCJLI_147993
		120m_megahit_CMKFGOPF_30168
965 m sink	488	ETNP_120m_particle_PROKKA_205565
		300m_megahit_KALMNAMF_207228
		ETNP_120m_PROKKA_328067
		120mP_megahit_HKJGLMBE_24722
		140m_megahit_KKMFCJLI_28960
		ETNP_120m_free_PROKKA_108936
		160m_megahit_NHJEOBNC_65652
		160m_megahit_NHJEOBNC_30433
		160m_megahit_NHJEOBNC_257623
		120mF_megahit_ILDJFKLB_151935
		100mP_megahit_BKKBEGJO_136473
		70m_MEGAHIT_CJDMCFAD_01384
		100mP_megahit_BKKBEGJO_88952
		ETNP14_120mab_PROKKA_67407
		ETNP14_68maa_PROKKA_47656
		ETNP14_68maa_PROKKA_60650
		70m_MEGAHIT_CJDMCFAD_04794
		ETNP14_68mB_PROKKA_155189
		140m_megahit_KKMFCJLI_92109
		120mP_megahit_HKJGLMBE_148044
		120mF_megahit_ILDJFKLB_150937
		180m_megahit_DBICIOKE_95237
		90m_Megahit_DAALLOGA_24866
		ETNP14_68maa_PROKKA_69251
		100mP_megahit_BKKBEGJO_107471
		160m_megahit_NHJEOBNC_256560
		ETNP_90m_PROKKA_33158
		110m_megahit_JNNKCNHH_14701
		ETNP14_120mab_PROKKA_60270
		ETNP14_68maa_PROKKA_132897
		180m_megahit_DBICIOKE_225560
		ETNP14_68mB_PROKKA_124374
		90m_Megahit_DAALLOGA_250169
		70m_MEGAHIT_CJDMCFAD_138521
		ETNP_60m_PROKKA_33711
		ETNP_120m_free_PROKKA_139399
		ETNP_180m_PROKKA_163469
		ETNP_140m_PROKKA_125239
		120m_megahit_CMKFGOPF_378704
		ETNP_100m_particle_PROKKA_147179
		120m_megahit_CMKFGOPF_03604
		160m_megahit_NHJEOBNC_76252
		160m_megahit_NHJEOBNC_271072
		ETNP_120m_PROKKA_225004
		ETNP_70m_PROKKA_87949
		120mF_megahit_PEDPKPGI_117673
		ETNP_180m_PROKKA_51723
		ETNP14_120maa_PROKKA_39096
		ETNP14_68maa_PROKKA_54041
		ETNP_120m_free_PROKKA_236976
		120mP_megahit_HKJGLMBE_261087
		140m_megahit_KKMFCJLI_61208
		120mP_megahit_HKJGLMBE_285205
		ETNP_120m_PROKKA_293242
		160m_megahit_NHJEOBNC_24393
		120mF_megahit_ILDJFKLB_26107
		160m_megahit_NHJEOBNC_62931
		ETNP_90m_PROKKA_192464
		120m_megahit_CMKFGOPF_204177
		ETNP14_120maa_PROKKA_89197
		ETNP14_120maa_PROKKA_105841
		120m_megahit_CMKFGOPF_90090
		110m_megahit_JNNKCNHH_14820
		300m_megahit_KALMNAMF_182970
		120mP_megahit_HKJGLMBE_12908
		120mF_megahit_ILDJFKLB_144996
		100mP_megahit_BKKBEGJO_91438
		ETNP14_120maa_PROKKA_104441
		70m_MEGAHIT_CJDMCFAD_51334
		120m_megahit_CMKFGOPF_306990
		120mP_megahit_HKJGLMBE_138457
		160m_megahit_NHJEOBNC_125845
		ETNP_160m_PROKKA_63452
		300m_megahit_KALMNAMF_85134
		100mP_megahit_BKKBEGJO_33424
		ETNP14_68maa_PROKKA_151341
		ETNP_160m_PROKKA_04500
		100m_megahit_CLKLDGCM_05989
		90m_Megahit_DAALLOGA_24865
		60m_MEGAHIT_HGOBFIOH_16498
		160m_megahit_NHJEOBNC_51056
		ETNP_100m_PROKKA_80957
		120mP_megahit_HKJGLMBE_217250
		70m_MEGAHIT_CJDMCFAD_07162
		ETNP_300m_PROKKA_169984
		180m_megahit_DBICIOKE_274454
		70m_MEGAHIT_CJDMCFAD_88499
		120mP_megahit_HKJGLMBE_240118
		120m_megahit_CMKFGOPF_276391
		90m_Megahit_DAALLOGA_43629
		ETNP_120m_particle_PROKKA_69819
		ETNP_140m_PROKKA_02084
		70m_MEGAHIT_CJDMCFAD_157786
		70m_MEGAHIT_CJDMCFAD_08371
		100m_megahit_CLKLDGCM_54885
		ETNP14_120maa_PROKKA_143542
		160m_megahit_NHJEOBNC_181271
		ETNP14_120mab_PROKKA_83724
		140m_megahit_KKMFCJLI_86430
		ETNP_120m_PROKKA_216385
		ETNP14_120maa_PROKKA_61707
		ETNP14_68maa_PROKKA_52520
		160m_megahit_NHJEOBNC_238475
		70m_MEGAHIT_CJDMCFAD_00104
		90m_Megahit_DAALLOGA_171391
		ETNP14_120maa_PROKKA_188487
		120m_megahit_CMKFGOPF_121755
		ETNP14_120maa_PROKKA_18012
		ETNP_120m_PROKKA_177292
		ETNP_120m_free_PROKKA_63979
		ETNP14_68maa_PROKKA_177820
		100mP_megahit_BKKBEGJO_161828
		ETNP14_68maa_PROKKA_39449
		120mF_megahit_ILDJFKLB_100150
		70m_MEGAHIT_CJDMCFAD_06922
		180m_megahit_DBICIOKE_272406
		100m_megahit_CLKLDGCM_46977
		160m_megahit_NHJEOBNC_44357
		NP_30m_PROKKA_07620
		90m_Megahit_DAALLOGA_205580
		ETNP_160m_PROKKA_71741
		ETNP_120m_particle_PROKKA_215312
		120m_megahit_CMKFGOPF_26380
		ETNP_160m_PROKKA_15514
		ETNP_300m_PROKKA_166149
		ETNP_120m_PROKKA_234489
		180m_megahit_DBICIOKE_08101
		120m_megahit_CMKFGOPF_390774
		ETNP14_68mB_PROKKA_169882
		120mP_megahit_HKJGLMBE_54173
		ETNP14_120maa_PROKKA_161197
		300m_megahit_KALMNAMF_53447
		180m_megahit_DBICIOKE_78097
		120mP_megahit_HKJGLMBE_281503
		180m_megahit_DBICIOKE_174997
		180m_megahit_DBICIOKE_127709
		120mP_megahit_HKJGLMBE_07229
		ETNP14_120maa_PROKKA_80368
		ETNP_90m_PROKKA_76773
		90m_Megahit_DAALLOGA_09516
		ETNP_60m_PROKKA_11291
		ETNP14_120maa_PROKKA_01589
		ETNP14_68mB_PROKKA_140936
		ETNP_100m_PROKKA_33101
		120m_megahit_CMKFGOPF_182886
		120m_megahit_CMKFGOPF_307685
		120m_megahit_CMKFGOPF_136255
		ETNP14_120mab_PROKKA_23426
		90m_Megahit_DAALLOGA_110681
		120mP_megahit_HKJGLMBE_215271
		NP_85m_PROKKA_18291
		ETNP14_68mB_PROKKA_99870
		ETNP14_68mB_PROKKA_57713
		ETNP_300m_PROKKA_182906
		ETNP_100m_particle_PROKKA_07518
		ETNP_180m_PROKKA_05292
		ETNP_90m_PROKKA_159870
		ETNP_120m_free_PROKKA_26560
		ETNP14_68maa_PROKKA_166295
		NP_300m_PROKKA_24852
		ETNP_100m_particle_PROKKA_69392
		300m_megahit_KALMNAMF_52662
		ETNP14_68maa_PROKKA_59584
		ETNP14_68mB_PROKKA_32322
		ETNP14_120mab_PROKKA_10092
		90m_Megahit_DAALLOGA_91263
		100mP_megahit_BKKBEGJO_121021
		100mP_megahit_BKKBEGJO_140275
		180m_megahit_DBICIOKE_98005
		150mP_megahit_EIABIGGE_41197
		ETNP_120m_particle_PROKKA_206122
		ETNP_160m_PROKKA_180481
		ETNP_120m_PROKKA_314045
		ETNP14_120maa_PROKKA_132848
		ETNP_300m_PROKKA_102274
		120mP_megahit_HKJGLMBE_180177
		ETNP_100m_PROKKA_43030
		120mP_megahit_HKJGLMBE_139553
		160m_megahit_NHJEOBNC_214816
		ETNP_120m_free_PROKKA_96768
		ETNP14_68maa_PROKKA_10970
		ETNP_120m_PROKKA_107237
		ETNP_70m_PROKKA_18886
		ETNP_160m_PROKKA_167185
		90m_Megahit_DAALLOGA_67869
		ETNP14_68maa_PROKKA_37637
		90m_Megahit_DAALLOGA_155812
		300m_megahit_KALMNAMF_190623
		120mP_megahit_HKJGLMBE_156690
		120mP_megahit_HKJGLMBE_174710
		ETNP14_68mB_PROKKA_131867
		120mF_megahit_ILDJFKLB_143202
		ETNP_110m_PROKKA_44646
		120m_megahit_CMKFGOPF_224258
		100m_megahit_CLKLDGCM_58792
		90m_Megahit_DAALLOGA_122057
		120mP_megahit_HKJGLMBE_192708
		140m_megahit_KKMFCJLI_133722
		120mF_megahit_PEDPKPGI_170284
		100m_megahit_CLKLDGCM_99420
		140m_megahit_KKMFCJLI_116285
		ETNP_120m_free_PROKKA_58828
		ETNP14_68maa_PROKKA_15942
		NP_100m_PROKKA_04860
		100m_megahit_CLKLDGCM_34406
		90m_Megahit_DAALLOGA_02680
		ETNP_100m_particle_PROKKA_126672
		120mF_megahit_PEDPKPGI_137319
		ETNP14_120mab_PROKKA_30742
		ETNP_300m_PROKKA_139689
		ETNP14_120maa_PROKKA_54934
		ETNP14_68maa_PROKKA_74150
		ETNP_120m_PROKKA_291341
		ETNP14_120maa_PROKKA_30631
		140m_megahit_KKMFCJLI_140748
		120mF_megahit_EODJEIIO_159518
		ETNP_100m_PROKKA_92522
		ETNP14_120maa_PROKKA_58974
		ETNP14_120maa_PROKKA_138345
		110m_megahit_JNNKCNHH_42501
		90m_Megahit_DAALLOGA_58011
		NP_125m_PROKKA_05708
		180m_megahit_DBICIOKE_144002
		ETNP_120m_PROKKA_271595
		70m_MEGAHIT_CJDMCFAD_172630
		ETNP14_68maa_PROKKA_111601
		ETNP14_68maa_PROKKA_109245
		ETNP14_120maa_PROKKA_120892
		120mF_megahit_EODJEIIO_126826
		70m_MEGAHIT_CJDMCFAD_96963
		120mP_megahit_HKJGLMBE_22075
		ETNP14_68maa_PROKKA_136431
		ETNP14_68maa_PROKKA_156852
		90m_Megahit_DAALLOGA_10503
		120mF_megahit_EODJEIIO_25323
		120mF_megahit_EODJEIIO_84266
		ETNP_110m_PROKKA_43112
		120mF_megahit_EODJEIIO_146417
